match_number,match_id,match_time,player_id,win_flag,elo_start,mon1,mon2,mon3,mon4,mon5,mon6,lead1,lead2,elo_end
78,1647980145,2022-03-22T20:15:45Z,Acris2,1,1227,Tornadus,Zapdos,Kyogre,Ferrothorn,Zacian-*,Incineroar,Tornadus,Kyogre,1253
78,1647980145,2022-03-22T20:15:45Z,melondonkey,0,1238,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1212
79,1647980326,2022-03-22T20:18:46Z,Fart16,1,1147,Calyrex-Ice,Hitmontop,Groudon,Incineroar,Butterfree,Stakataka,Stakataka,Incineroar,1177
79,1647980326,2022-03-22T20:18:46Z,melondonkey,0,1212,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1182
80,1647981316,2022-03-22T20:35:16Z,ShinyKyogreX,0,1164,Kyogre,Incineroar,Tornadus,Rillaboom,Groudon,Landorus-Therian,Groudon,Incineroar,1138
80,1647981316,2022-03-22T20:35:16Z,melondonkey,1,1153,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1179
81,1647981567,2022-03-22T20:39:27Z,GuardVGC,0,1103,Zacian-*,Yveltal,Whimsicott,Incineroar,Landorus-Therian,Porygon2,Incineroar,Landorus-Therian,1083
81,1647981567,2022-03-22T20:39:27Z,melondonkey,1,1179,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Kyurem-White,1199
82,1647981854,2022-03-22T20:44:14Z,chutyaict,1,1222,Calyrex-Ice,Riolu,Hatterene,Indeedee-F,Incineroar,Palkia,Hatterene,Indeedee-F,1245
82,1647981854,2022-03-22T20:44:14Z,melondonkey,0,1199,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Amoonguss,Zacian-Crowned,1176
83,1647982169,2022-03-22T20:49:29Z,Dr.T23,0,1136,Kyurem-White,Groudon,Charizard,Incineroar,Dusknoir,Venusaur,Incineroar,Groudon,1114
83,1647982169,2022-03-22T20:49:29Z,melondonkey,1,1176,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1198
84,1647982332,2022-03-22T20:52:12Z,XMajor,0,1131,Groudon,Charizard,Regieleki,Zacian-*,Gastrodon-East,Incineroar,Incineroar,Zacian-Crowned,1111
84,1647982332,2022-03-22T20:52:12Z,melondonkey,1,1198,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1218
85,1647982526,2022-03-22T20:55:26Z,Pure Powerful,0,1263,Calyrex-Shadow,Zacian-*,Rillaboom,Landorus-Therian,Gastrodon,Grimmsnarl,Landorus-Therian,Gastrodon,1235
85,1647982526,2022-03-22T20:55:26Z,melondonkey,1,1218,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1246
86,1647982669,2022-03-22T20:57:49Z,KrossFace,1,1205,Mewtwo,Calyrex-Shadow,Indeedee-F,Incineroar,Urshifu-*,Thundurus,Thundurus,Mewtwo,1233
86,1647982669,2022-03-22T20:57:49Z,melondonkey,0,1246,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Kyurem-White,1218
87,1647982916,2022-03-22T21:01:56Z,Magdaandme,0,1169,Palkia,Incineroar,Porygon2,Metagross,Moltres-Galar,Calyrex-Ice,Porygon2,Incineroar,1148
87,1647982916,2022-03-22T21:01:56Z,melondonkey,1,1218,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1239
88,1647983236,2022-03-22T21:07:16Z,AMarsBar,0,1125,Thundurus-Therian,Calyrex-Ice,Kyogre,Incineroar,Whimsicott,Orbeetle,Whimsicott,Kyogre,1106
88,1647983236,2022-03-22T21:07:16Z,melondonkey,1,1213,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1232
89,1648040886,2022-03-23T13:08:06Z,melondonkey,0,1232,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1206
89,1648040886,2022-03-23T13:08:06Z,tayro117,1,1223,Mr. Rime,Yveltal,Venusaur,Groudon,Pincurchin,Charizard,Mr. Rime,Pincurchin,1249
90,1648041123,2022-03-23T13:12:03Z,melondonkey,1,1206,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Zacian-Crowned,Kyurem-White,1227
90,1648041123,2022-03-23T13:12:03Z,anhuy12,0,1157,Regigigas,Weezing,Calyrex-Shadow,Zacian-*,Blastoise,Volcarona,Calyrex-Shadow,Volcarona,1136
91,1648041321,2022-03-23T13:15:21Z,melondonkey,0,1227,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Zacian-Crowned,1202
91,1648041321,2022-03-23T13:15:21Z,franidn,1,1233,Zacian-*,Reshiram,Grimmsnarl,Landorus-Therian,Umbreon,Rillaboom,Umbreon,Reshiram,1258
92,1648041521,2022-03-23T13:18:41Z,melondonkey,1,1202,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1228
92,1648041521,2022-03-23T13:18:41Z,Edocava9725,0,1209,Zacian-*,Kyogre,Zapdos,Incineroar,Whimsicott,Ferrothorn,Whimsicott,Incineroar,1183
93,1648041658,2022-03-23T13:20:58Z,melondonkey,1,1228,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Kyurem-White,1251
93,1648041658,2022-03-23T13:20:58Z,ChewySashimi,0,1194,Kyogre,Palkia,Landorus-Therian,Grimmsnarl,Amoonguss,Drednaw,Amoonguss,Kyogre,1171
94,1648041840,2022-03-23T13:24:00Z,Panda3252,1,1175,Zacian-*,Kyogre,Regieleki,Tornadus,Incineroar,Amoonguss,Zacian-Crowned,Amoonguss,1205
94,1648041840,2022-03-23T13:24:00Z,melondonkey,0,1251,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1221
95,1648042118,2022-03-23T13:28:38Z,LetMeSeeYaYaYa,1,1109,Kyogre,Gothitelle,Calyrex-Shadow,Urshifu-*,Whimsicott,Indeedee-F,Whimsicott,Urshifu,1142
95,1648042118,2022-03-23T13:28:38Z,melondonkey,0,1221,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Kyurem-White,1188
96,1648042237,2022-03-23T13:30:37Z,OmegaGuru,1,1271,Rayquaza,Zacian-*,Urshifu-*,Luxray,Whimsicott,Lapras,Whimsicott,Luxray,1290
96,1648042237,2022-03-23T13:30:37Z,melondonkey,0,1188,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1169
97,1648042594,2022-03-23T13:36:34Z,VL3310,1,1169,Zacian-*,Kyogre,Whimsicott,Kartana,Indeedee-F,Charizard,Indeedee-F,Zacian-Crowned,1194
97,1648042594,2022-03-23T13:36:34Z,melondonkey,0,1169,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Regieleki,1144
98,1648042820,2022-03-23T13:40:20Z,melondonkey,1,1144,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Regieleki,1172
98,1648042820,2022-03-23T13:40:20Z,Natsume0912,0,1189,Solgaleo,Yveltal,Grimmsnarl,Tapu Fini,Entei,Gastrodon,Solgaleo,Entei,1161
99,1648046660,2022-03-23T14:44:20Z,luolin12,1,1272,Zacian-*,Kyogre,Celesteela,Gastrodon,Whimsicott,Incineroar,Whimsicott,Incineroar,1290
99,1648046660,2022-03-23T14:44:20Z,melondonkey,0,1172,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1154
100,1648046945,2022-03-23T14:49:05Z,melondonkey,0,1154,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1130
100,1648046945,2022-03-23T14:49:05Z,oldmanram,1,1165,Xerneas-*,Reshiram,Grimmsnarl,Lapras,Urshifu-*,Slowbro,Grimmsnarl,Reshiram,1189
101,1648047656,2022-03-23T15:00:56Z,melondonkey,1,1130,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1152
101,1648047656,2022-03-23T15:00:56Z,You_Win4728,0,1094,Incineroar,Gastrodon-East,Regieleki,Yveltal,Zacian-*,Landorus-Therian,Incineroar,Zacian-Crowned,1072
102,1648047849,2022-03-23T15:04:09Z,Adriano1217,0,1253,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Zacian-Crowned,Incineroar,1221
102,1648047849,2022-03-23T15:04:09Z,melondonkey,1,1152,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1184
103,1648048300,2022-03-23T15:11:40Z,melondonkey,0,1184,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1157
103,1648048300,2022-03-23T15:11:40Z,DtDx,1,1156,Yveltal,Regieleki,Groudon,Grimmsnarl,Gastrodon-East,Charizard,Yveltal,Grimmsnarl,1183
104,1648048527,2022-03-23T15:15:27Z,melondonkey,1,1157,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Zacian-Crowned,1176
104,1648048527,2022-03-23T15:15:27Z,Ndrico44,0,1069,Rillaboom,Ditto,Kyogre,Indeedee-F,Thundurus,Zacian-*,Indeedee-F,Kyogre,1054
105,1648048876,2022-03-23T15:21:16Z,Luckyross31,0,1187,Grimmsnarl,Regieleki,Urshifu-*,Indeedee-F,Incineroar,Rillaboom,Incineroar,Urshifu-Rapid-Strike,1163
105,1648048876,2022-03-23T15:21:16Z,melondonkey,1,1195,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Regieleki,Zacian-Crowned,1219
106,1648049238,2022-03-23T15:27:18Z,melondonkey,1,1219,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1250
106,1648049238,2022-03-23T15:27:18Z,xixing,0,1303,Zacian-*,Groudon,Charizard,Incineroar,Gastrodon,Grimmsnarl,Grimmsnarl,Charizard,1278
107,1648049526,2022-03-23T15:32:06Z,melondonkey,0,1228,Zacian-*,Kyurem-White,Regieleki,Sableye,Amoonguss,Kartana,Sableye,Kyurem-White,1200
107,1648049526,2022-03-23T15:32:06Z,Skrawcawcaw,1,1192,Kyogre,Whimsicott,Incineroar,Zacian-*,Kartana,Indeedee-F,Whimsicott,Kyogre,1220
108,1648050234,2022-03-23T15:43:54Z,Hax x On,0,1309,Kyurem-White,Kyogre,Tornadus,Incineroar,Grimmsnarl,Seismitoad,Incineroar,Kyogre,1283
108,1648050234,2022-03-23T15:43:54Z,melondonkey,1,1200,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Zacian-Crowned,1233
109,1648050505,2022-03-23T15:48:25Z,melondonkey,0,1233,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1213
109,1648050505,2022-03-23T15:48:25Z,jmms,1,1310,Zacian-*,Groudon,Whimsicott,Regieleki,Incineroar,Charizard,Incineroar,Zacian-Crowned,1326
110,1648050773,2022-03-23T15:52:53Z,J3ckGoblin96,0,1116,Zacian-*,Yveltal,Thundurus,Gastrodon,Incineroar,Urshifu-*,Zacian-Crowned,Urshifu,1098
110,1648050773,2022-03-23T15:52:53Z,melondonkey,1,1213,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1231
111,1648050983,2022-03-23T15:56:23Z,oberon87,0,1277,Kyogre,Tornadus,Thundurus,Zacian-*,Incineroar,Rillaboom,Tornadus,Kyogre,1249
111,1648050983,2022-03-23T15:56:23Z,melondonkey,1,1231,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Indeedee-F,Kyurem-White,1259
112,1648051234,2022-03-23T16:00:34Z,melondonkey,1,1259,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1290
112,1648051234,2022-03-23T16:00:34Z,26820zh,0,1340,Dialga,Lugia,Grimmsnarl,Urshifu-*,Incineroar,Amoonguss,Dialga,Amoonguss,1315
113,1648051575,2022-03-23T16:06:15Z,TensorialVGC,0,1223,Charizard,Groudon,Incineroar,Grimmsnarl,Calyrex-Ice,Talonflame,Grimmsnarl,Talonflame,1203
113,1648051575,2022-03-23T16:06:15Z,melondonkey,1,1290,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1310
114,1648052604,2022-03-23T16:23:24Z,melondonkey,1,1310,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1329
114,1648052604,2022-03-23T16:23:24Z,saranshgothi1,0,1293,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Charizard,Zacian-Crowned,1269
115,1648052770,2022-03-23T16:26:10Z,Lumaris,1,1382,Groudon,Cherrim,Solgaleo,Charizard,Gastrodon,Grimmsnarl,Groudon,Charizard,1399
115,1648052770,2022-03-23T16:26:10Z,melondonkey,0,1329,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1312
116,1648053275,2022-03-23T16:34:35Z,Shiny ZYGARDE COME,0,1311,Zamazenta-*,Zygarde,Rillaboom,Comfey,Amoonguss,Grimmsnarl,Zygarde,Zamazenta-Crowned,1291
116,1648053275,2022-03-23T16:34:35Z,melondonkey,1,1312,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1332
117,1648053427,2022-03-23T16:37:07Z,YaSalameHabibi,0,1322,Whimsicott,Kyogre,Zacian-*,Incineroar,Indeedee-F,Kartana,Whimsicott,Kyogre,1303
117,1648053427,2022-03-23T16:37:07Z,melondonkey,1,1332,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Indeedee-F,Kyurem-White,1351
118,1648053895,2022-03-23T16:44:55Z,melondonkey,0,1351,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Indeedee-F,Kyurem-White,1332
118,1648053895,2022-03-23T16:44:55Z,Pokefan65,1,1375,Zacian-*,Kyogre,Seismitoad,Zapdos,Grimmsnarl,Rillaboom,Zacian-Crowned,Grimmsnarl,1394
119,1648054234,2022-03-23T16:50:34Z,Dido81,0,1326,Zacian-*,Calyrex-Shadow,Gastrodon-East,Rillaboom,Incineroar,Zapdos,Incineroar,Zacian-Crowned,1306
119,1648054234,2022-03-23T16:50:34Z,melondonkey,1,1332,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1352
120,1648054466,2022-03-23T16:54:26Z,melondonkey,0,1352,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Regieleki,Kyurem-White,1333
120,1648054466,2022-03-23T16:54:26Z,smallyeeaa,1,1375,Calyrex-Shadow,Incineroar,Rillaboom,Zacian-*,Blastoise,Regieleki,Blastoise,Incineroar,1394
121,1648054660,2022-03-23T16:57:40Z,Vei22,0,1260,Zacian-*,Thundurus,Kyogre,Incineroar,Seismitoad,Whimsicott,Whimsicott,Kyogre,1240
121,1648054660,2022-03-23T16:57:40Z,melondonkey,1,1333,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1349
122,1648054915,2022-03-23T17:01:55Z,melondonkey,1,1349,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1365
122,1648054915,2022-03-23T17:01:55Z,PierranoidAndroid,0,1286,Zacian-*,Groudon,Venusaur,Charizard,Incineroar,Amoonguss,Groudon,Charizard,1265
123,1648055166,2022-03-23T17:06:06Z,MPM1998,1,1450,Calyrex-Ice,Incineroar,Amoonguss,Palkia,Porygon2,Kartana,Amoonguss,Calyrex-Ice,1465
123,1648055166,2022-03-23T17:06:06Z,melondonkey,0,1365,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1350
124,1648055590,2022-03-23T17:13:10Z,Hadrian1921,0,1231,Zacian-*,Dragapult,Incineroar,Kyogre,Landorus-Therian,Regieleki,Incineroar,Zacian-Crowned,1213
124,1648055590,2022-03-23T17:13:10Z,melondonkey,1,1330,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1344
125,1648055716,2022-03-23T17:15:16Z,devilcode666,0,1347,Zacian-*,Groudon,Charizard,Gastrodon,Grimmsnarl,Incineroar,Charizard,Groudon,1327
125,1648055716,2022-03-23T17:15:16Z,melondonkey,1,1344,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1364
126,1648056102,2022-03-23T17:21:42Z,Tecmovgc,1,1263,Zacian-*,Calyrex-Shadow,Thundurus,Rillaboom,Indeedee-F,Incineroar,Zacian-Crowned,Incineroar,1295
126,1648056102,2022-03-23T17:21:42Z,melondonkey,0,1364,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Indeedee-F,Kyurem-White,1338
127,1648057896,2022-03-23T17:51:36Z,melondonkey,1,1338,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1364
127,1648057896,2022-03-23T17:51:36Z,shucklesrevenge95,0,1442,Dialga,Kyogre,Whimsicott,Kartana,Incineroar,Amoonguss,Dialga,Whimsicott,1416
128,1648058211,2022-03-23T17:56:51Z,melondonkey,0,1364,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1346
128,1648058211,2022-03-23T17:56:51Z,QleechastealTussi,1,1401,Solgaleo,Incineroar,Grimmsnarl,Rillaboom,Calyrex-Shadow,Gastrodon-East,Grimmsnarl,Incineroar,1419
129,1648058569,2022-03-23T18:02:49Z,melondonkey,0,1346,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1323
129,1648058569,2022-03-23T18:02:49Z,adaal,1,1298,Dialga,Zacian-*,Incineroar,Torkoal,Venusaur,Urshifu-*,Incineroar,Dialga,1326
130,1648059732,2022-03-23T18:22:12Z,DaXis_PokeCanal,1,1317,Kyogre,Zacian-*,Whimsicott,Incineroar,Tapu Koko,Landorus-Therian,Incineroar,Whimsicott,1337
130,1648059732,2022-03-23T18:22:12Z,melondonkey,0,1323,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Indeedee-F,Kyurem-White,1303
131,1648060092,2022-03-23T18:28:12Z,Tepigace,0,1206,Thundurus,Incineroar,Lunala,Kyogre,Landorus,Lurantis,Incineroar,Landorus,1188
131,1648060092,2022-03-23T18:28:12Z,melondonkey,1,1303,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1318
132,1648060358,2022-03-23T18:32:38Z,melondonkey,1,1318,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1338
132,1648060358,2022-03-23T18:32:38Z,HowFatWasThatThang,0,1321,Incineroar,Calyrex-Ice,Amoonguss,Indeedee-F,Groudon,Mimikyu,Mimikyu,Indeedee-F,1301
133,1648066302,2022-03-23T20:11:42Z,blbble,0,1305,Zacian-*,Kyurem-White,Aegislash,Latias,Kartana,Hydreigon,Latias,Aegislash,1287
133,1648066302,2022-03-23T20:11:42Z,melondonkey,1,1338,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1356
134,1648066687,2022-03-23T20:18:07Z,LancerMaster,1,1410,Yveltal,Solgaleo,Landorus-Therian,Grimmsnarl,Amoonguss,Urshifu-*,Landorus-Therian,Grimmsnarl,1427
134,1648066687,2022-03-23T20:18:07Z,melondonkey,0,1356,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1339
135,1648079392,2022-03-23T23:49:52Z,ayancharz,0,1236,Zacian-*,Landorus-Therian,Incineroar,Rotom-Wash,Amoonguss,Necrozma-Dawn-Wings,Necrozma-Dawn-Wings,Rotom-Wash,1218
135,1648079392,2022-03-23T23:49:52Z,melondonkey,1,1340,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1354
136,1648079650,2022-03-23T23:54:10Z,ffxrikku0,1,1398,Thundurus,Zacian-*,Incineroar,Charizard,Groudon,Gastrodon,Zacian-Crowned,Incineroar,1415
136,1648079650,2022-03-23T23:54:10Z,melondonkey,0,1354,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1337
137,1648079970,2022-03-23T23:59:30Z,melondonkey,1,1337,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1355
137,1648079970,2022-03-23T23:59:30Z,REKI EL MAGIAS,0,1304,Zygarde,Zamazenta-*,Thundurus,Incineroar,Ludicolo,Ferrothorn,Ferrothorn,Zamazenta-Crowned,1286
138,1648080106,2022-03-24T00:01:46Z,OGOedipus,1,1295,Calyrex-Shadow,Weezing,Regigigas,Zacian-*,Indeedee-F,Grimmsnarl,Zacian-Crowned,Calyrex-Shadow,1324
138,1648080106,2022-03-24T00:01:46Z,melondonkey,0,1355,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Zacian-Crowned,Kyurem-White,1332
139,1648080851,2022-03-24T00:14:11Z,melondonkey,0,1308,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kartana,1292
139,1648080851,2022-03-24T00:14:11Z,ntrece,1,1376,Zacian-*,Calyrex-Shadow,Thundurus,Incineroar,Blastoise,Rillaboom,Blastoise,Zacian-Crowned,1392
140,1648080987,2022-03-24T00:16:27Z,melondonkey,1,1292,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1319
140,1648080987,2022-03-24T00:16:27Z,KingBigGG,0,1299,Xerneas-*,Groudon,Charizard,Incineroar,Regieleki,Dusclops,Dusclops,Incineroar,1298
141,1648081107,2022-03-24T00:18:27Z,melondonkey,1,1319,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1342
141,1648081107,2022-03-24T00:18:27Z,Vietwifi,0,1372,Zacian-*,Rillaboom,Raichu,Incineroar,Dragonite,Kyogre,Raichu,Dragonite,1349
142,1648081203,2022-03-24T00:20:03Z,Dorohaji,1,1258,Zacian-*,Incineroar,Rillaboom,Grimmsnarl,Landorus-Therian,Palkia,Palkia,Rillaboom,1289
142,1648081203,2022-03-24T00:20:03Z,melondonkey,0,1342,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1317
143,1648081489,2022-03-24T00:24:49Z,melondonkey,1,1317,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1337
143,1648081489,2022-03-24T00:24:49Z,MorangoTango,0,1311,Groudon,Gastrodon,Sneasel,Ho-Oh,Venusaur,Ditto,Groudon,Sneasel,1291
144,1648081697,2022-03-24T00:28:17Z,qian333mo,1,1382,Groudon,Zacian-*,Incineroar,Charizard,Gastrodon,Butterfree,Charizard,Groudon,1399
144,1648081697,2022-03-24T00:28:17Z,melondonkey,0,1337,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1320
145,1648081880,2022-03-24T00:31:20Z,melondonkey,1,1320,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1343
145,1648081880,2022-03-24T00:31:20Z,smallyeeaa,0,1378,Calyrex-Shadow,Incineroar,Rillaboom,Zacian-*,Blastoise,Regieleki,Blastoise,Incineroar,1355
146,1648082094,2022-03-24T00:34:54Z,Teto 2th Gen,1,1274,Zacian-*,Seismitoad,Indeedee-F,Kyogre,Ferrothorn,Regieleki,Ferrothorn,Indeedee-F,1304
146,1648082094,2022-03-24T00:34:54Z,melondonkey,0,1343,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1319
147,1648082237,2022-03-24T00:37:17Z,GodlessHP00,0,1235,Thundurus,Zacian-*,Incineroar,Charizard,Groudon,Gastrodon-East,Incineroar,Zacian-Crowned,1216
147,1648082237,2022-03-24T00:37:17Z,melondonkey,1,1319,Zacian-*,Kyurem-White,Regieleki,Sableye,Indeedee-F,Kartana,Sableye,Kyurem-White,1334
148,1648142171,2022-03-24T17:16:11Z,Dido81,1,1264,Zacian-*,Calyrex-Shadow,Gastrodon-East,Rillaboom,Incineroar,Zapdos,Calyrex-Shadow,Zapdos,1294
148,1648142171,2022-03-24T17:16:11Z,melondonkey,0,1334,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Sableye,Kyurem-White,1310
149,1648142480,2022-03-24T17:21:20Z,kyros91,1,1403,Urshifu-*,Yveltal,Zacian-*,Regieleki,Ditto,Shedinja,Zacian-Crowned,Regieleki,1418
149,1648142480,2022-03-24T17:21:20Z,melondonkey,0,1310,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Kyurem-White,Whimsicott,1295
150,1648142729,2022-03-24T17:25:29Z,eljokerswrath,0,1207,Solgaleo,Shedinja,Incineroar,Groudon,Charizard,Indeedee-F,Indeedee-F,Charizard,1188
150,1648142729,2022-03-24T17:25:29Z,melondonkey,1,1295,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Rillaboom,Kyurem-White,1314
151,1648142987,2022-03-24T17:29:47Z,melondonkey,0,1314,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Sableye,Kyurem-White,1290
151,1648142987,2022-03-24T17:29:47Z,Magdaandme,1,1242,Zacian-*,Swampert,Grimmsnarl,Regieleki,Rillaboom,Yveltal,Grimmsnarl,Yveltal,1272
152,1648143264,2022-03-24T17:34:24Z,salamionset,0,1381,Giratina-Origin,Zacian-*,Zapdos-Galar,Grimmsnarl,Lunatone,Gastrodon,Giratina-Origin,Grimmsnarl,1356
152,1648143264,2022-03-24T17:34:24Z,melondonkey,1,1290,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Sableye,Kyurem-White,1321
153,1648143606,2022-03-24T17:40:06Z,melondonkey,1,1321,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Sableye,Kyurem-White,1337
153,1648143606,2022-03-24T17:40:06Z,efaewlfkaewlfkj,0,1256,Charizard,Regieleki,Yveltal,Groudon,Gastrodon-East,Grimmsnarl,Charizard,Groudon,1236
154,1648143838,2022-03-24T17:43:58Z,duhmoose,1,1429,Articuno,Kyogre,Solgaleo,Spectrier,Amoonguss,Raichu,Solgaleo,Raichu,1444
154,1648143838,2022-03-24T17:43:58Z,melondonkey,0,1337,Zacian-*,Kyurem-White,Regieleki,Sableye,Rillaboom,Whimsicott,Sableye,Kyurem-White,1322
